split_seed,domain,mode,horizon,comparison,slice_type,slice_value,counties,countyName,n,baseline_rmse,baseline_mae,baseline_sse,baseline_bias,candidate_rmse,candidate_mae,candidate_sse,candidate_bias,rmse_delta,rmse_change_pct,sse_reduction,changed_predictions
42,OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,39045,1,Fairfield County,143,0.0043733418727785614,0.0026770882648134726,0.0027350350364763565,0.0018977885067274296,0.004363988230084778,0.002600939847707162,0.0027233482379415415,0.0018634594866444362,-9.353642693783748e-06,-0.2138786073872856,1.1686798534814996e-05,78
42,OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,39049,1,Franklin County,143,0.0053077323518060104,0.002888965193561627,0.004028599248732367,-0.0011330731359239983,0.004610670708335813,0.0025673191584982646,0.0030399346664409382,-0.0006429450948790216,-0.0006970616434701978,-13.132946374604126,0.0009886645822914288,87
42,OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,39051,1,Fulton County,143,0.0032738356036699297,0.0018780214845351463,0.0015326739370595298,-0.0007230866621255764,0.003094447041627513,0.0017719729444167507,0.0013693111565615292,-0.0006138138828457784,-0.0001793885620424169,-5.4794615172895185,0.00016336278049800066,73
42,OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,39053,1,Gallia County,143,0.00274227757971795,0.0010011287776907304,0.0010753723443639946,-0.0005031492700998564,0.0027261257169227523,0.001015061326727691,0.0010627418836988655,-0.0004662707306208031,-1.615186279519754e-05,-0.5889944517162515,1.263046066512911e-05,49
42,OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,39055,1,Geauga County,143,0.01159140701111381,0.004529569788160702,0.019213582459113667,-0.001332545712717255,0.012091492638398682,0.004607602237147763,0.020907199774096278,-0.002094860298165986,0.0005000856272848724,4.314278903375501,-0.0016936173149826109,113
42,OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,39059,1,Guernsey County,143,0.016903518345378673,0.009989150239332318,0.040859237340715136,-0.009012298234439518,0.016172365903312533,0.009764759843870605,0.03740099490421949,-0.00879285060725527,-0.0007311524420661394,-4.3254453133778075,0.0034582424364956454,112
42,OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,39061,1,Hamilton County,143,0.0012846706330619352,0.0006441903364636356,0.00023600414486960074,0.0005113232035965028,0.0015022479057747661,0.0006951746442629368,0.0003227150741678679,0.0005595103085986011,0.00021757727271283088,16.936424567770224,-8.671092929826718e-05,38
42,OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,39063,1,Hancock County,143,0.00202760541739256,0.0012653334487119517,0.0005878992731954708,0.0012107879941664972,0.0018737129644591179,0.001174979917023758,0.000502044439065051,0.0011204344624783035,-0.00015389245293344193,-7.589861992544044,8.58548341304198e-05,65
42,OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,39065,1,Hardin County,143,0.003075621870142459,0.0016694867149898613,0.0013527013339980994,0.00039468808120816305,0.003042582167588415,0.001656590972880598,0.001323794793253364,0.00042297591090944317,-3.303970255404392e-05,-1.07424462268223,2.890654074473543e-05,86
42,OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,39069,1,Henry County,143,0.002723277016044248,0.0012529121539780134,0.0010605219919744256,-0.0010716921144537951,0.002638290281844764,0.0011777989324455198,0.0009953623124125427,-0.0009597435836670355,-8.49867341994842e-05,-3.12075245003659,6.515967956188286e-05,59
42,OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,39073,1,Hocking County,143,0.0034174459559301157,0.002512772289047861,0.0016700879712235436,0.0017296878071926588,0.0033264209603187517,0.0024255151590241047,0.0015823059259504535,0.0017154991611668983,-9.102499561136406e-05,-2.6635387006900046,8.778204527309019e-05,94
42,OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,39075,1,Holmes County,143,0.00866900095266716,0.005141618030533451,0.01074667558498021,-0.0021777513930597734,0.010079881888881452,0.005695763710549584,0.01452937470181344,-0.0025704962159119106,0.0014108809362142916,16.275011894885203,-0.0037826991168332293,116
42,OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,39077,1,Huron County,143,0.005148513032656712,0.0032264772013686376,0.0037905276619833498,0.0031019984415823956,0.004285276284554959,0.002649227606786427,0.0026259937754005884,0.0024166290954834853,-0.0008632367481017532,-16.766719684427212,0.0011645338865827613,89
42,OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,39081,1,Jefferson County,143,0.01062637574544661,0.0060265808053139415,0.016147540192128485,-3.3836061915888296e-05,0.010957227008724304,0.006249967363741799,0.017168697792062586,0.0008964874447253195,0.00033085126327769485,3.1134911017941747,-0.0010211575999341006,99
42,OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,39085,1,Lake County,143,0.002630503473147375,0.0013363523265041107,0.0009894954386803778,-0.00030967116062748557,0.0023520680304188503,0.0012531142583817837,0.0007911080348197326,-0.00048044890303651895,-0.0002784354427285249,-10.584872651598488,0.00019838740386064519,84
42,OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,39087,1,Lawrence County,143,0.0035751371679215494,0.0012441736960344492,0.0018277696250319389,0.0001569799465306951,0.003580560883421641,0.0012218161535581843,0.0018333195223041502,0.00010994288741466763,5.423715500091526e-06,0.15170650090734483,-5.549897272211267e-06,51
42,OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,39089,1,Licking County,143,0.023313369882435275,0.010443849616396874,0.07772238978435934,-0.010096207701608531,0.021735616713418827,0.009222294025289703,0.06755849584950922,-0.008633588784494465,-0.0015777531690164479,-6.767589486087788,0.010163893934850121,85
42,OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,39091,1,Logan County,143,0.014081205124719203,0.010409409847414905,0.02835408830031182,0.009718147424509953,0.0136136750304123,0.010039406422026333,0.026502497140215,0.009270783255972387,-0.0004675300943069033,-3.3202420543264832,0.0018515911600968209,141
42,OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,39093,1,Lorain County,143,0.0021532343113894663,0.0011674068182518371,0.0006630077739635163,5.861106630122246e-06,0.0022689567048762636,0.0012635680777815766,0.0007361875275902222,-9.036552056786633e-05,0.00011572239348679736,5.374352102541158,-7.317975362670589e-05,71
42,OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,39095,1,Lucas County,143,0.0019225392492087847,0.0011348692241418346,0.0005285504745590037,-0.0009514742094947286,0.0019336814474792414,0.001145222097166375,0.0005346947234665342,-0.000993557860660228,1.1142198270456703e-05,0.5795563484616739,-6.144248907530574e-06,71
42,OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,39097,1,Madison County,143,0.0079602641850801,0.003227497908237284,0.00906131024316646,0.0005966769874789607,0.008766373624858617,0.003380285394476067,0.010989450833878204,0.0008259770700996201,0.0008061094397785167,10.126666917530258,-0.0019281405907117435,76
42,OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,39099,1,Mahoning County,143,0.0019673306882589158,0.0010563805475094588,0.0005534657752860379,0.0004405074531015271,0.0019111596897636047,0.0010598347120818034,0.0005223119844481565,0.0004779183053590462,-5.617099849531109e-05,-2.8551884454678156,3.115379083788142e-05,74
42,OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,39101,1,Marion County,143,0.0063337268303157,0.0047651922808562815,0.005736601665231718,-0.0029975905193116363,0.006416764122512531,0.004868222439235654,0.005888005237966853,-0.0025506832163436134,8.303729219683031e-05,1.311033683981777,-0.00015140357273513497,125
42,OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,39103,1,Medina County,143,0.006351741572008531,0.0043098471392258265,0.00576928080265414,0.003930822325239109,0.006124974153263928,0.004143988712195542,0.005364689098075617,0.0037496220750942244,-0.00022676741874460334,-3.570161288424323,0.0004045917045785233,115
42,OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,39105,1,Meigs County,143,0.0034330291317525114,0.0015545111706264016,0.0016853535297829806,-0.00031009339504198426,0.0034220729278783596,0.0015918978932623535,0.0016746133866916695,-0.0002576263018540108,-1.0956203874151835e-05,-0.3191410108587922,1.074014309131112e-05,73
42,OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,39107,1,Mercer County,143,0.020371555223172643,0.010948262200583059,0.059345037496140486,0.01091889157121243,0.0192193315453424,0.010217411881690381,0.05282172682212047,0.010188041252319752,-0.0011522236778302442,-5.656041795569877,0.006523310674020018,93
42,OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,39109,1,Miami County,143,0.0019439669457367449,0.001169491154327448,0.0005403980705147379,0.0005560709084750386,0.0018306993867016953,0.0011040012788358115,0.0004792588149592047,0.0005071958670401745,-0.0001132675590350496,-5.826619597799909,6.113925555553321e-05,77
42,OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,39111,1,Monroe County,143,0.02051507475012719,0.011092471687245304,0.0601841657564728,0.01045537424244516,0.020799145460856303,0.01114096965663746,0.06186243662196588,0.010585125134895033,0.00028407071072911183,1.3846925453067094,-0.0016782708654930825,93
42,OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,39113,1,Montgomery County,143,0.0013665709457876811,0.0007340970497691608,0.00026705480943155837,-0.0006811032808948021,0.001384850471913825,0.0007397038077032439,0.00027424694862707193,-0.0006875488739943504,1.8279526126143905e-05,1.337619988372274,-7.192139195513563e-06,58
42,OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,39115,1,Morgan County,143,0.03165796843854411,0.006586400532790727,0.14331845608878732,-0.005619263004166435,0.031664786178197714,0.006647932880791443,0.1433801917706703,-0.0054830247155613215,6.817739653601496e-06,0.021535619592372157,-6.173568188297396e-05,94
42,OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,39117,1,Morrow County,143,0.01889602213156497,0.010603645932844916,0.05105953029271281,-0.0056717663451987576,0.017959500045327124,0.009890422007655407,0.04612374078856901,-0.00565943079611382,-0.0009365220862378454,-4.956186438167998,0.004935789504143799,143
42,OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,39119,1,Muskingum County,143,0.02570617896463824,0.017602908567665814,0.09449549208556737,0.017576335141092386,0.026082109815749967,0.017687337929907152,0.09727953269904024,0.017660764503333724,0.00037593085111172625,1.462414354264241,-0.0027840406134728712,120
42,OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,39121,1,Noble County,143,0.008521233536684266,0.004841900955241034,0.010383433201099908,-0.00439438277442494,0.00823888758525233,0.00459716017029489,0.009706735415866771,-0.004091657283161978,-0.0002823459514319365,-3.3134398936072507,0.0006766977852331376,93
42,OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,39123,1,Ottawa County,143,0.0014940819296450833,0.0006575423965583604,0.0003192161561863525,0.00022882285778253958,0.0014513880285104404,0.0006278946627730294,0.00030123339093038944,0.00021186828142562275,-4.269390113464293e-05,-2.8575341343419325,1.798276525596308e-05,62
42,OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,39125,1,Paulding County,143,0.01985425196007919,0.01053118783522941,0.0563693588878861,0.002473818319174102,0.018919240855188268,0.010077759462639342,0.051185087458737365,0.0023936055025389927,-0.0009350111048909218,-4.7093746305372886,0.005184271429148735,106
42,OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,39127,1,Perry County,143,0.011874009856014897,0.007402348172809493,0.020161871738685666,0.006065817328346217,0.01139948110938262,0.007133228708070994,0.018582588247533484,0.005622896025471759,-0.00047452874663227694,-3.996364769664562,0.0015792834911521822,91
42,OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,39129,1,Pickaway County,143,0.0011021858533874736,0.0005035235276586345,0.0001737183527232687,-0.00034107010438490584,0.0011301511713419983,0.0005233580126987938,0.0001826455588222538,-0.0003344819001646881,2.796531795452471e-05,2.537259743316045,-8.927206098985091e-06,39
42,OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,39131,1,Pike County,143,0.005449262525892262,0.002021947914658083,0.004246308076881401,-0.0013324943044012044,0.005426256617595051,0.002009914752301928,0.004210529305839154,-0.0013394129955301682,-2.3005908297211303e-05,-0.4221838861295124,3.577877104224761e-05,55
42,OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,39133,1,Portage County,143,0.005503154417682334,0.0032970754853265615,0.0043307133219144915,-0.002044702264002517,0.005526905318937144,0.003303647188639888,0.004368175583842885,-0.0020570986276536767,2.3750901254810698e-05,0.43158703994379266,-3.7462261928393296e-05,88
42,OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,39135,1,Preble County,143,0.005387938935014766,0.0026345848050566977,0.004151273693345071,-0.002511495272700857,0.005402826590457802,0.0026691025037329673,0.004174246528817776,-0.0025927314715683556,1.488765544303567e-05,0.27631447985212443,-2.297283547270535e-05,44
42,OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,39137,1,Putnam County,143,0.009926600346075792,0.004586273711530127,0.014090847403591822,-0.0014439345264425612,0.010280124789581577,0.004741126760157712,0.015112378093579862,-0.0015556027555940122,0.0003535244435057851,3.5613848768026646,-0.0010215306899880403,87
42,OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,39139,1,Richland County,143,0.012745300343785211,0.009238012630386108,0.023229303362020677,-0.008497280500278597,0.011600040881316553,0.00843935131022204,0.01924221562809479,-0.007258744731108855,-0.001145259462468658,-8.985739304504525,0.003987087733925886,87
42,OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,39141,1,Ross County,143,0.0021987756128654706,0.0013748640476492963,0.0006913498299896654,0.0012768015021102355,0.002042041439656455,0.0012974499540442403,0.0005963004535022117,0.001184792315548486,-0.00015673417320901566,-7.128247752609818,9.504937648745367e-05,74
42,OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,39143,1,Sandusky County,143,0.0016912543411138042,0.0011659602546612584,0.00040902879822608915,0.0010391790881683774,0.0015383822937677463,0.0010895686417115508,0.00033842667169427004,0.0009473626446690212,-0.00015287204734605792,-9.038974424472512,7.06021265318191e-05,87
42,OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,39145,1,Scioto County,143,0.0014431339303394442,0.0007320680738299595,0.000297816882348267,0.00045551251237544257,0.0013861210319335527,0.0006931972072073519,0.0002747504066691008,0.0004336392135766182,-5.701289840589151e-05,-3.9506311373665337,2.306647567916622e-05,53
42,OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,39147,1,Seneca County,143,0.001667160362317997,0.0010439966287835792,0.0003974575853368514,0.0006606615027499275,0.0016803434023526585,0.0010475307032785633,0.00040376821482570544,0.0006707293402012299,1.3183040034661512e-05,0.7907481687203788,-6.31062948885404e-06,81
42,OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,39149,1,Shelby County,143,0.01583359043460439,0.010149896650943449,0.035850469805263775,0.009135906220624417,0.01607295634330325,0.01044691791781535,0.0369426093627637,0.009448971678510583,0.000239365908698861,1.5117601385957746,-0.001092139557499927,112
42,OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,39151,1,Stark County,143,0.002967204469106638,0.0014904486167568445,0.0012590152376925558,-0.0013428224039842079,0.002498947115736393,0.0013097939785894012,0.0008929973462763552,-0.0010984486566090385,-0.00046825735337024466,-15.781094907531834,0.00036601789141620057,87
42,OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,39153,1,Summit County,143,0.0036033876559616964,0.001849238686683297,0.0018567695716766093,0.0013274085775563892,0.0036624780710634033,0.0018266266959095492,0.001918165623805904,0.0014099274930162563,5.909041510170684e-05,1.6398572882921236,-6.139605212929461e-05,82
42,OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,39155,1,Trumbull County,143,0.00422599465460923,0.0013960721649498586,0.002553841407372367,-0.00043036754314581714,0.004319188937544035,0.0014665541664486258,0.002667721210182997,-0.0004745822843257173,9.319428293480536e-05,2.205262679004094,-0.00011387980281062993,88
42,OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,39157,1,Tuscarawas County,143,0.023582670617123436,0.016570376968250467,0.0795283565413104,-0.01653021263796395,0.023444932084831942,0.01662440627850505,0.07860207218612064,-0.01658203195522507,-0.00013773853229149396,-0.5840667264863653,0.000926284355189752,88
42,OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,39159,1,Union County,143,0.006113315915480199,0.0038879047014606606,0.005344286301992281,0.003693499107055067,0.00658653438605101,0.0043623822120170885,0.006203688236264428,0.004177766827401704,0.00047321847057081156,7.740782205816044,-0.0008594019342721467,113
42,OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,39161,1,Van Wert County,143,0.006406061765091752,0.0035044450980766108,0.005868380709358375,-0.0010232575725113682,0.006700550650309379,0.0036970938248583078,0.006420325199482685,-0.0010714011581233137,0.0002944888852176265,4.597034746408024,-0.0005519444901243096,71
42,OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,39163,1,Vinton County,143,0.0031995860389456036,0.002063198156104612,0.0014639411673480333,0.0009305228933555528,0.003006241807841434,0.0018844729692630373,0.001292361042431564,0.0006939829905093962,-0.00019334423110416946,-6.042788934279897,0.00017158012491646927,91
