split_seed,horizon,scenario,n,rmse,mae,sse,bias,baseline_rmse,rmse_delta,rmse_change_pct,sse_reduction,ci_low,ci_high,replicates,bootstrap_seed,unit,reference,source_horizon,alpha,uses_future_truth,deployable
42,6,O_N_source_48,32982,0.009993629780880134,0.003147993727243736,3.2939992870591612,-8.966705211963816e-05,0.01007974033020953,-8.611054932939656e-05,-0.8542933300703992,0.05701034107553271,-0.00015263870623510376,-3.927095041809025e-05,2000,20260910,county_full_trajectory,B_current,48.0,1.0,True,False
42,24,O_N_source_48,28680,0.008492701524253245,0.0028144565793908724,2.068573082883931,-8.299437331765771e-05,0.008492701524253245,0.0,0.0,0.0,0.0,0.0,2000,20260910,county_full_trajectory,B_current,48.0,1.0,True,False
42,48,O_N_source_48,22944,0.007102025629042057,0.0020791746625437655,1.1572670938081233,-0.000159011038498814,0.007691202257793633,-0.0005891766287515763,-7.660397022514298,0.19997586894700792,-0.0009557671822356357,-0.0003398914687599831,2000,20260910,county_full_trajectory,B_current,48.0,1.0,True,False
42,1,O_N_partial_0.25,34177,0.010809691268514759,0.0032475217371519356,3.9935628091822917,-0.00010846389766232974,0.010991492021847564,-0.00018180075333280518,-1.6540134221217917,0.13545956701856277,-0.0002525759852974968,-0.00011230422420136242,2000,20260910,county_full_trajectory,B_current,0.0,0.25,True,False
42,6,O_N_partial_0.25,32982,0.009939267938920453,0.0031262102039215163,3.2582603534856074,-9.295870453383209e-05,0.01007974033020953,-0.00014047239128907665,-1.3936112110752852,0.09274927464908655,-0.00020660537365469654,-8.913844855218727e-05,2000,20260910,county_full_trajectory,B_current,0.0,0.25,True,False
42,24,O_N_partial_0.25,28680,0.008319072068195191,0.0027612364958129977,1.9848556149746728,-8.729225860094e-05,0.008492701524253245,-0.00017362945605805397,-2.0444549424256553,0.08371746790925827,-0.00024884639992982135,-0.00011757412311817983,2000,20260910,county_full_trajectory,B_current,0.0,0.25,True,False
42,48,O_N_partial_0.25,22944,0.007529553237564589,0.0021931696588509933,1.3007910813887358,-0.0001589411986725159,0.007691202257793633,-0.00016164902022904395,-2.1017392965481108,0.05645188136639545,-0.00026330109390855483,-9.132136872245735e-05,2000,20260910,county_full_trajectory,B_current,0.0,0.25,True,False
42,1,O_N_partial_0.5,34177,0.010638273902829537,0.00319421635289521,3.867909233754013,-0.00011091446596989483,0.010991492021847564,-0.00035321811901802697,-3.213559344954653,0.26111314244684136,-0.0004915249440586053,-0.00021827665468595591,2000,20260910,county_full_trajectory,B_current,0.0,0.5,True,False
42,6,O_N_partial_0.5,32982,0.009807842639258716,0.003075679111900873,3.172663160812969,-9.62180296234379e-05,0.01007974033020953,-0.00027189769095081404,-2.6974672168480596,0.17834646732172477,-0.00039825396519499223,-0.0001733557052591983,2000,20260910,county_full_trajectory,B_current,0.0,0.5,True,False
42,24,O_N_partial_0.5,28680,0.008155875275736843,0.0027085309460893074,1.9077448874036096,-9.134012523334799e-05,0.008492701524253245,-0.00033682624851640204,-3.9660671878612663,0.16082819548032146,-0.0004824287533492484,-0.0002293825537861648,2000,20260910,county_full_trajectory,B_current,0.0,0.5,True,False
42,48,O_N_partial_0.5,22944,0.007376871187708337,0.002151728753954187,1.24857183516383,-0.00015957357723886327,0.007691202257793633,-0.00031433107008529623,-4.086891223888678,0.10867112759130126,-0.0005107590071538351,-0.0001793492430623414,2000,20260910,county_full_trajectory,B_current,0.0,0.5,True,False
42,1,A_N_zero,34177,0.01102630514444295,0.0032083374100022556,4.155219329414041,-0.0003245900719289149,0.010991492021847564,3.4813122595386825e-05,0.31672790669536877,-0.02619695321318627,-2.83338591546411e-05,8.010260301907745e-05,2000,20260910,county_full_trajectory,B_current,0.0,1.0,False,False
42,6,A_N_zero,32982,0.010103792975413965,0.0030861166754979244,3.3670213127859903,-0.00029931332438118733,0.01007974033020953,2.405264520443512e-05,0.2386236591070512,-0.01601168465129632,-2.7245299846449235e-05,6.873057753054082e-05,2000,20260910,county_full_trajectory,B_current,0.0,1.0,False,False
42,24,A_N_zero,28680,0.008508062226933039,0.0027244231321573126,2.0760626835492224,-0.0002976308545314939,0.008492701524253245,1.5360702679793545e-05,0.18086945168067636,-0.007489600665291363,-5.681268083201152e-05,7.882991429417856e-05,2000,20260910,county_full_trajectory,B_current,0.0,1.0,False,False
42,48,A_N_zero,22944,0.007719109347741434,0.0021682327929414638,1.3671101894640971,-0.00030794480988589255,0.007691202257793633,2.7907089947800702e-05,0.36284431240281023,-0.009867226708965893,-3.869656984379953e-05,8.104577196110641e-05,2000,20260910,county_full_trajectory,B_current,0.0,1.0,False,False
42,1,A_N71,34177,0.01099497392022154,0.003463584694097269,4.131638784132586,0.00010269085220877715,0.010991492021847564,3.4818983739755283e-06,0.031678123106981815,-0.002616407931731679,-0.000227387391473296,0.00026044761995445086,2000,20260910,county_full_trajectory,B_current,0.0,1.0,False,False
42,6,A_N71,32982,0.010173001976071735,0.0033502966227664886,3.4133061643245677,0.00012819298170861602,0.01007974033020953,9.326164586220473e-05,0.9252385756674197,-0.06229653618987374,-5.300764094385039e-05,0.00028657455633855535,2000,20260910,county_full_trajectory,B_current,0.0,1.0,False,False
42,24,A_N71,28680,0.008749423485896454,0.002999818084776676,2.1955231571037594,0.00012158745411445601,0.008492701524253245,0.0002567219616432092,3.022853928282654,-0.1269500742198284,2.9266957470675025e-05,0.0005620965610941286,2000,20260910,county_full_trajectory,B_current,0.0,1.0,False,False
42,48,A_N71,22944,0.007970295207393285,0.0024688331510923675,1.4575314970201088,0.00011358535961359792,0.007691202257793633,0.00027909294959965227,3.6287298168091064,-0.10028853426497752,3.946932239376924e-05,0.0006492593175187893,2000,20260910,county_full_trajectory,B_current,0.0,1.0,False,False
