cv_seed,pair,candidate,reference,horizon,target_day,n,rmse,mae,sse,sae,bias,baseline_rmse,rmse_delta,rmse_change_pct,sse_reduction
42,I2_minus_I1,I2,I1,48,2026-03-16,5736,0.00980989141986116,0.004153161096585472,0.5519980500240549,23.822532050014267,-0.0002950271135135066,0.00980989141986116,0.0,0.0,0.0
42,I2_minus_I1,I2,I1,48,2026-03-17,5736,0.010413428606862098,0.003441733388425855,0.6220089453288268,19.741782716010704,-0.0006328931940365528,0.010413428606862098,0.0,0.0,0.0
42,I2_minus_I1,I2,I1,48,2026-03-18,5736,0.00540332635302103,0.0006515541958677606,0.16746788704471485,3.737314867497475,-0.0002631169218533203,0.00540332635302103,0.0,0.0,0.0
42,I2_minus_I1,I2,I1,48,2026-03-19,5736,0.0009626460961938343,0.0001807256351829409,0.0053154795373828246,1.036642243409349,-0.00015480435087005768,0.0009626460961938343,0.0,0.0,0.0
42,I1_minus_B0,I1,B0,1,2026-03-14,5497,0.01921742834940514,0.006060834094438885,2.0300946093477683,33.31640501713055,-0.00031244691554311633,0.01921742834940514,0.0,0.0,0.0
42,I1_minus_B0,I1,B0,1,2026-03-15,5736,0.010384723674960768,0.004650264548649049,0.6185844985791472,26.673917451050947,9.356444132904068e-05,0.010384723674960768,0.0,0.0,0.0
42,I1_minus_B0,I1,B0,1,2026-03-16,5736,0.009898544992165671,0.004332637171325666,0.5620201228296194,24.852006814724017,0.0001496204617834641,0.009898544992165671,0.0,0.0,0.0
42,I1_minus_B0,I1,B0,1,2026-03-17,5736,0.010513672508605078,0.003454281935997559,0.6340420079699848,19.813761184881997,-0.0005047144255727248,0.010513672508605078,0.0,0.0,0.0
42,I1_minus_B0,I1,B0,1,2026-03-18,5736,0.005377927149484894,0.0007251947148137847,0.1658971680387563,4.1597168841718695,-0.00012496956436239235,0.005377927149484894,0.0,0.0,0.0
42,I1_minus_B0,I1,B0,1,2026-03-19,5736,0.0010108577397005534,0.00025859649836878454,0.005861236209818169,1.4833095146433481,-4.985137197796054e-05,0.0010108577397005534,0.0,0.0,0.0
42,I1_minus_B0,I1,B0,6,2026-03-14,4302,0.017060083755936113,0.005875674318574152,1.2520818612816065,25.277150918506003,-0.00024383185006686368,0.017060083755936113,0.0,0.0,0.0
42,I1_minus_B0,I1,B0,6,2026-03-15,5736,0.010384723674960768,0.004650264548649049,0.6185844985791472,26.673917451050947,9.356444132904068e-05,0.010384723674960768,0.0,0.0,0.0
42,I1_minus_B0,I1,B0,6,2026-03-16,5736,0.009898544992165671,0.004332637171325666,0.5620201228296194,24.852006814724017,0.0001496204617834641,0.009898544992165671,0.0,0.0,0.0
42,I1_minus_B0,I1,B0,6,2026-03-17,5736,0.010513672508605078,0.003454281935997559,0.6340420079699848,19.813761184881997,-0.0005047144255727248,0.010513672508605078,0.0,0.0,0.0
42,I1_minus_B0,I1,B0,6,2026-03-18,5736,0.005377927149484894,0.0007251947148137847,0.1658971680387563,4.1597168841718695,-0.00012496956436239235,0.005377927149484894,0.0,0.0,0.0
42,I1_minus_B0,I1,B0,6,2026-03-19,5736,0.0010108577397005534,0.00025859649836878454,0.005861236209818169,1.4833095146433481,-4.985137197796054e-05,0.0010108577397005534,0.0,0.0,0.0
42,I1_minus_B0,I1,B0,24,2026-03-15,5736,0.010777754326160132,0.004935250890730845,0.6662936929752039,28.30859910923213,0.00010788051003225794,0.010777754326160132,0.0,0.0,0.0
42,I1_minus_B0,I1,B0,24,2026-03-16,5736,0.010209189414173014,0.004493515115720023,0.5978492181642359,25.77480270377005,4.346505204396298e-05,0.010209189414173014,0.0,0.0,0.0
42,I1_minus_B0,I1,B0,24,2026-03-17,5736,0.010246183725657016,0.0034503431751603158,0.6021898354713735,19.79116845271957,-0.00046342549376339237,0.010246183725657016,0.0,0.0,0.0
42,I1_minus_B0,I1,B0,24,2026-03-18,5736,0.005402451268720121,0.0007354149579483808,0.16741364762169741,4.218340198791912,-0.00012685646493870565,0.005402451268720121,0.0,0.0,0.0
42,I1_minus_B0,I1,B0,24,2026-03-19,5736,0.0010796341022084115,0.0002841754176788,0.006685937782120217,1.6300301958055967,-2.393318574424036e-05,0.0010796341022084115,0.0,0.0,0.0
42,I1_minus_B0,I1,B0,48,2026-03-16,5736,0.00980989141986116,0.004153161096585472,0.5519980500240549,23.822532050014267,-0.0002950271135135066,0.009851380342539039,-4.148892267787779e-05,-0.42114831866479907,0.004678998507644305
42,I1_minus_B0,I1,B0,48,2026-03-17,5736,0.010413428606862098,0.003441733388425855,0.6220089453288268,19.741782716010704,-0.0006328931940365528,0.01043870476426639,-2.527615740429215e-05,-0.24213882828468813,0.003023226515223354
42,I1_minus_B0,I1,B0,48,2026-03-18,5736,0.00540332635302103,0.0006515541958677606,0.16746788704471485,3.737314867497475,-0.0002631169218533203,0.005435793609578428,-3.2467256557398155e-05,-0.5972864109518028,0.0020185929790807466
42,I1_minus_B0,I1,B0,48,2026-03-19,5736,0.0009626460961938343,0.0001807256351829409,0.0053154795373828246,1.036642243409349,-0.00015480435087005768,0.0010267739314685862,-6.41278352747519e-05,-6.245565193014824,0.0007317828182032459
42,I3_minus_B0,I3,B0,1,2026-03-14,5497,0.01921742834940514,0.006060834094438885,2.0300946093477683,33.31640501713055,-0.00031244691554311633,0.01921742834940514,0.0,0.0,0.0
42,I3_minus_B0,I3,B0,1,2026-03-15,5736,0.010384723674960768,0.004650264548649049,0.6185844985791472,26.673917451050947,9.356444132904068e-05,0.010384723674960768,0.0,0.0,0.0
42,I3_minus_B0,I3,B0,1,2026-03-16,5736,0.009898544992165671,0.004332637171325666,0.5620201228296194,24.852006814724017,0.0001496204617834641,0.009898544992165671,0.0,0.0,0.0
42,I3_minus_B0,I3,B0,1,2026-03-17,5736,0.010513672508605078,0.003454281935997559,0.6340420079699848,19.813761184881997,-0.0005047144255727248,0.010513672508605078,0.0,0.0,0.0
42,I3_minus_B0,I3,B0,1,2026-03-18,5736,0.005377927149484894,0.0007251947148137847,0.1658971680387563,4.1597168841718695,-0.00012496956436239235,0.005377927149484894,0.0,0.0,0.0
42,I3_minus_B0,I3,B0,1,2026-03-19,5736,0.0010108577397005534,0.00025859649836878454,0.005861236209818169,1.4833095146433481,-4.985137197796054e-05,0.0010108577397005534,0.0,0.0,0.0
42,I3_minus_B0,I3,B0,6,2026-03-14,4302,0.017060083755936113,0.005875674318574152,1.2520818612816065,25.277150918506003,-0.00024383185006686368,0.017060083755936113,0.0,0.0,0.0
42,I3_minus_B0,I3,B0,6,2026-03-15,5736,0.010384723674960768,0.004650264548649049,0.6185844985791472,26.673917451050947,9.356444132904068e-05,0.010384723674960768,0.0,0.0,0.0
42,I3_minus_B0,I3,B0,6,2026-03-16,5736,0.009898544992165671,0.004332637171325666,0.5620201228296194,24.852006814724017,0.0001496204617834641,0.009898544992165671,0.0,0.0,0.0
42,I3_minus_B0,I3,B0,6,2026-03-17,5736,0.010513672508605078,0.003454281935997559,0.6340420079699848,19.813761184881997,-0.0005047144255727248,0.010513672508605078,0.0,0.0,0.0
42,I3_minus_B0,I3,B0,6,2026-03-18,5736,0.005377927149484894,0.0007251947148137847,0.1658971680387563,4.1597168841718695,-0.00012496956436239235,0.005377927149484894,0.0,0.0,0.0
42,I3_minus_B0,I3,B0,6,2026-03-19,5736,0.0010108577397005534,0.00025859649836878454,0.005861236209818169,1.4833095146433481,-4.985137197796054e-05,0.0010108577397005534,0.0,0.0,0.0
42,I3_minus_B0,I3,B0,24,2026-03-15,5736,0.010883493778225091,0.004825121698978748,0.6794317056033302,27.676898065342098,-3.5431936951365316e-05,0.010777754326160132,0.00010573945206495891,0.9810898343479924,-0.013138012628126305
42,I3_minus_B0,I3,B0,24,2026-03-16,5736,0.010102047429911564,0.004359794843515826,0.5853666140161847,25.00778322240678,-0.00012360539039620814,0.010209189414173014,-0.00010714198426144995,-1.049466122283016,0.012482604148051135
42,I3_minus_B0,I3,B0,24,2026-03-17,5736,0.010180487837594393,0.0033838130415443516,0.5944924198590327,19.4095516062984,-0.0005608837284958606,0.010246183725657016,-6.569588806262273e-05,-0.6411742149237121,0.00769741561234083
42,I3_minus_B0,I3,B0,24,2026-03-18,5736,0.005371280252730084,0.0006328740767679742,0.16548733731011972,3.6301657043411,-0.00025491769341117116,0.005402451268720121,-3.117101599003653e-05,-0.5769791237269395,0.0019263103115776947
42,I3_minus_B0,I3,B0,24,2026-03-19,5736,0.0010034060448387853,0.00021564739652929306,0.005775140690537868,1.236953466492025,-0.00010893071144245663,0.0010796341022084115,-7.622805736962621e-05,-7.060545532389195,0.000910797091582349
42,I3_minus_B0,I3,B0,48,2026-03-16,5736,0.00980989141986116,0.004153161096585472,0.5519980500240549,23.822532050014267,-0.0002950271135135066,0.009851380342539039,-4.148892267787779e-05,-0.42114831866479907,0.004678998507644305
42,I3_minus_B0,I3,B0,48,2026-03-17,5736,0.010413428606862098,0.003441733388425855,0.6220089453288268,19.741782716010704,-0.0006328931940365528,0.01043870476426639,-2.527615740429215e-05,-0.24213882828468813,0.003023226515223354
42,I3_minus_B0,I3,B0,48,2026-03-18,5736,0.00540332635302103,0.0006515541958677606,0.16746788704471485,3.737314867497475,-0.0002631169218533203,0.005435793609578428,-3.2467256557398155e-05,-0.5972864109518028,0.0020185929790807466
42,I3_minus_B0,I3,B0,48,2026-03-19,5736,0.0009626460961938343,0.0001807256351829409,0.0053154795373828246,1.036642243409349,-0.00015480435087005768,0.0010267739314685862,-6.41278352747519e-05,-6.245565193014824,0.0007317828182032459
