candidate,horizon,fipsCode,rmse,mae,n
L1,osi_target_t01h,42023,0.00929896869045026,0.004910727222847015,143
L1,osi_target_t01h,42025,0.0009246663959820098,0.0004733152486388889,143
L1,osi_target_t01h,42027,0.0012422538913247527,0.0008210797880682188,143
L1,osi_target_t01h,42029,0.010815246381352825,0.004849817403370295,143
L1,osi_target_t01h,42031,0.011585881053693018,0.006963811853391368,143
L1,osi_target_t01h,42033,0.004797975338850719,0.0032350330070704536,143
L1,osi_target_t01h,42035,0.004835979835268283,0.0029174082282862716,143
L1,osi_target_t01h,42039,0.012530285888140109,0.006314854203928766,143
L1,osi_target_t01h,42041,0.002205116431888457,0.0010703696906170911,143
L1,osi_target_t01h,42043,0.0015023973682790127,0.0009456585760817037,143
L1,osi_target_t01h,42045,0.001992267600577961,0.0008649944225367516,143
L1,osi_target_t01h,42047,0.013406967405192954,0.005178850156970087,143
L1,osi_target_t01h,42049,0.008010822930136639,0.004448216699673218,143
L1,osi_target_t01h,42051,0.0034087553783903055,0.0025465515522438056,143
L1,osi_target_t01h,42053,0.09413286581485097,0.03420007280432822,143
L1,osi_target_t01h,42055,0.0010640638214721785,0.0005661496068337663,143
L1,osi_target_t01h,42057,0.002971304062216307,0.0019474080775948033,143
L1,osi_target_t01h,42059,0.011385410006891077,0.0055890928261729715,143
L1,osi_target_t01h,42061,0.0026282085058034043,0.001250970395821765,143
L1,osi_target_t01h,42063,0.007909017545980588,0.004821450768107373,143
L1,osi_target_t01h,42065,0.00995775213401455,0.004874727937380307,143
L1,osi_target_t01h,42067,0.002101046317654293,0.0010294268986946584,143
L1,osi_target_t01h,42069,0.002232416062841882,0.0009941515009214395,143
L1,osi_target_t01h,42075,0.006170492405848145,0.002325643415641562,143
L1,osi_target_t01h,42077,0.0035028874873450854,0.0018197634054040008,143
L1,osi_target_t01h,42079,0.0010698743423919021,0.0005102698565453394,143
L1,osi_target_t01h,42081,0.00252285997314341,0.0015615650729668218,143
L1,osi_target_t01h,42083,0.005345699178096569,0.0038464119926940265,143
L1,osi_target_t01h,42085,0.004913109624269432,0.0032078991510673675,143
L1,osi_target_t01h,42089,0.005045485902856982,0.0023430211328273258,143
L1,osi_target_t01h,42091,0.003272310326078197,0.0015237611544174701,143
L1,osi_target_t01h,42095,0.0033723740968821534,0.0017561261943115373,143
L1,osi_target_t01h,42097,0.0027025455307443866,0.0011788707674091634,143
L1,osi_target_t01h,42101,0.004234612145276889,0.0020780478505505228,143
L1,osi_target_t01h,42103,0.002933353256732991,0.0016424698939716625,143
L1,osi_target_t01h,42109,0.006010916481896603,0.0014296661256450525,143
L1,osi_target_t01h,42113,0.004978466366883876,0.003651766777816528,143
L1,osi_target_t01h,42115,0.00423573488196857,0.0020309235819550983,143
L1,osi_target_t01h,42119,0.0031688060269812217,0.0014360105171201656,143
L1,osi_target_t01h,42121,0.020244764090667854,0.008165026563857994,143
L1,osi_target_t01h,42125,0.012014370207659112,0.006372260035296121,143
L1,osi_target_t01h,42127,0.0022479888200638543,0.0011539094156950975,143
L1,osi_target_t01h,42129,0.004814479629175903,0.002382783974142749,143
L1,osi_target_t01h,42131,0.01577127595360595,0.003485654799136338,143
L1,osi_target_t01h,42133,0.002512878004316095,0.0009698377546036614,143
L1,osi_target_t01h,54007,0.023784307750816372,0.012355789037587642,143
L1,osi_target_t01h,54009,0.022226513670977308,0.011432209552499606,143
L1,osi_target_t01h,54013,0.043186635042322584,0.021675668668231313,143
L1,osi_target_t01h,54015,0.050411612307364954,0.026552081665171288,143
L1,osi_target_t01h,54019,0.005554832427910428,0.0027775313405812717,143
L1,osi_target_t01h,54023,0.0012446163302035755,0.0008257410388901153,143
L1,osi_target_t01h,54025,0.0016909350668567965,0.0009501527270154185,143
L1,osi_target_t01h,54027,0.0019192592783380074,0.001288872318554938,143
L1,osi_target_t01h,54029,0.013689073345173036,0.007338656290434613,143
L1,osi_target_t01h,54031,0.0020735599591920604,0.0013954383216083675,143
L1,osi_target_t01h,54033,0.003407379380785319,0.001918369592126874,143
L1,osi_target_t01h,54035,0.002728737948522178,0.001541509176445289,143
L1,osi_target_t01h,54037,0.0031579634420753826,0.0012460639795457962,143
L1,osi_target_t01h,54039,0.0030137723020765717,0.0017260030695010638,143
L1,osi_target_t01h,54041,0.014303437395839096,0.0033625906760233453,143
L1,osi_target_t01h,54043,0.00834926984828032,0.0036695729295051233,143
L1,osi_target_t01h,54045,0.00867032411385162,0.00424915684997291,143
L1,osi_target_t01h,54047,0.004247915499665694,0.0027960335242600306,143
L1,osi_target_t01h,54053,0.0014257131706133382,0.0008733059056967624,143
L1,osi_target_t01h,54055,0.002183311745751476,0.001144808967329232,143
L1,osi_target_t01h,54057,0.001587566450705152,0.0009155104277973928,143
L1,osi_target_t01h,54059,0.014178185780255773,0.00878607774320383,143
L1,osi_target_t01h,54063,0.0016800073400488576,0.0009937044858606735,143
L1,osi_target_t01h,54067,0.005013733868225587,0.0020871415217868614,143
L1,osi_target_t01h,54069,0.0074077868721069366,0.004816724346318288,143
L1,osi_target_t01h,54071,0.006841120693606667,0.004589864238506698,143
L1,osi_target_t01h,54073,0.005734140070561767,0.003712009708939857,143
L1,osi_target_t01h,54075,0.003414243295975856,0.002248626562820956,143
L1,osi_target_t01h,54077,0.004246273899526012,0.0017354167700785246,143
L1,osi_target_t01h,54079,0.0011416012978253706,0.0006324634142718876,143
L1,osi_target_t01h,54081,0.0014928129112999036,0.0008412836308034563,143
L1,osi_target_t01h,54083,0.008296661017944977,0.005834128077774953,143
L1,osi_target_t01h,54085,0.009730608079574897,0.005251162792206149,143
L1,osi_target_t01h,54087,0.009079483405605132,0.004060581243325376,143
L1,osi_target_t01h,54089,0.001887481649270424,0.001378756805024977,143
L1,osi_target_t01h,54091,0.006248113915673128,0.004165888478130325,143
L1,osi_target_t01h,54093,0.004577898144207929,0.003434388614814518,143
L1,osi_target_t01h,54095,0.011789205241532088,0.0050499714567169545,143
L1,osi_target_t01h,54097,0.002074405768601798,0.0011922681302462038,143
L1,osi_target_t01h,54099,0.009801706533665737,0.007735507136863809,143
L1,osi_target_t01h,54101,0.0058654529983023515,0.004120535646291854,143
L1,osi_target_t01h,54103,0.010680204270070865,0.007320777656031178,143
L1,osi_target_t01h,54105,0.006041278388058558,0.0029023209961416604,143
L1,osi_target_t01h,54107,0.0012910723824356072,0.0007960387296185764,143
L1,osi_target_t01h,54109,0.00968651756690819,0.006089654283219394,143
L2,osi_target_t01h,18009,0.005920020362130476,0.003289980921675431,143
L2,osi_target_t01h,18013,0.02892942207308759,0.013086795663050937,143
L2,osi_target_t01h,18023,0.0018709714518135687,0.0007642680706385558,143
L2,osi_target_t01h,18025,0.011956636536472507,0.002201879568039453,143
L2,osi_target_t01h,18027,0.0037118441857143286,0.001501023229992251,143
L2,osi_target_t01h,18029,0.0013874356988604448,0.000438835473667201,143
L2,osi_target_t01h,18033,0.0032689874273658212,0.001292438163591561,143
L2,osi_target_t01h,18035,0.0020362858677457924,0.0009654424017327921,143
L2,osi_target_t01h,18037,0.002670934428125345,0.0011209974184737054,143
L2,osi_target_t01h,18039,0.001812347946695431,0.0013517068509404262,143
L2,osi_target_t01h,18041,0.005191514340833857,0.00199334157074368,143
L2,osi_target_t01h,18043,0.002342864681478868,0.0009682367929838995,143
L2,osi_target_t01h,18045,0.002673688977713285,0.001054984581692016,143
L2,osi_target_t01h,18047,0.0030368418454637894,0.001298324954490496,143
L2,osi_target_t01h,18051,0.001304968760066729,0.0004166456517948553,143
L2,osi_target_t01h,18059,0.0011545657820702159,0.0003482850148480878,143
L2,osi_target_t01h,18061,0.004031089443652671,0.0016456254578180016,143
L2,osi_target_t01h,18065,0.002090814519442124,0.0007971059885740737,143
L2,osi_target_t01h,18067,0.0016802444956665718,0.00047092742368485434,143
L2,osi_target_t01h,18069,0.001111722540858171,0.0005546944277409663,143
L2,osi_target_t01h,18071,0.0043979783478997935,0.0017561379398505581,143
L2,osi_target_t01h,18073,0.003413545107665636,0.001987011995807175,143
L2,osi_target_t01h,18077,0.004745308799036806,0.0014437091453602584,143
L2,osi_target_t01h,18083,0.00336750180348414,0.0016215472170729754,143
L2,osi_target_t01h,18085,0.004227230301169601,0.0035654577172548178,143
L2,osi_target_t01h,18087,0.002415194423142503,0.0021981281381433532,143
L2,osi_target_t01h,18089,0.0026321436055770347,0.0019371018309050974,143
L2,osi_target_t01h,18091,0.0013650242638804603,0.0007006583198359503,143
L2,osi_target_t01h,18093,0.007693907821650959,0.0024119524367907813,143
L2,osi_target_t01h,18095,0.0014186945385673692,0.0006363272599290863,143
L2,osi_target_t01h,18097,0.0006192874879233505,0.0002858616263293364,143
L2,osi_target_t01h,18099,0.00885972570616183,0.0027826153797087553,143
L2,osi_target_t01h,18101,0.003513976640261446,0.001947506111109706,143
L2,osi_target_t01h,18103,0.0025081390962864007,0.0011804991675987409,143
L2,osi_target_t01h,18105,0.0020858959908437633,0.000701351644080624,143
L2,osi_target_t01h,18107,0.0010045281953544745,0.0004680199338906571,143
L2,osi_target_t01h,18109,0.003122409461810469,0.0012296027301964938,143
L2,osi_target_t01h,18111,0.0038907483334717973,0.0025932478436546816,143
L2,osi_target_t01h,18113,0.000992221038410071,0.0006049694835114088,143
L2,osi_target_t01h,18117,0.013108323758849393,0.003690544375146856,143
L2,osi_target_t01h,18121,0.024091596614330465,0.008509456572954939,143
L2,osi_target_t01h,18123,0.004932803455150498,0.0019172932108548453,143
L2,osi_target_t01h,18125,0.0027048532900461196,0.0009094795792189955,143
L2,osi_target_t01h,18127,0.002646246868255278,0.0018522655013838234,143
L2,osi_target_t01h,18129,0.0010458456990285153,0.0005363138222703326,143
L2,osi_target_t01h,18131,0.017645250617343716,0.00443495756182346,143
L2,osi_target_t01h,18133,0.0010892920444401449,0.00042106630790716585,143
L2,osi_target_t01h,18135,0.003689320855709401,0.0023074214396788676,143
L2,osi_target_t01h,18137,0.0036058653343628514,0.0012478548962035461,143
L2,osi_target_t01h,18139,0.0028592493263386734,0.000873183828494926,143
L2,osi_target_t01h,18141,0.0017979066672200357,0.00124144307264085,143
L2,osi_target_t01h,18143,0.0040153542251296056,0.0017584275976150257,143
L2,osi_target_t01h,18145,0.0012801282992041727,0.0004281856875119727,143
L2,osi_target_t01h,18147,0.0017685053924676069,0.0007200866846600765,143
L2,osi_target_t01h,18149,0.005380925334903511,0.0033610363447180596,143
L2,osi_target_t01h,18151,0.011327740714842818,0.008502240560877615,143
L2,osi_target_t01h,18153,0.002139087164211007,0.0008730006047778547,143
L2,osi_target_t01h,18155,0.0030779527804888616,0.0010488567548612722,143
L2,osi_target_t01h,18157,0.0009450790279361041,0.0003584084145894555,143
L2,osi_target_t01h,18159,0.004244373992650957,0.0018031475324946746,143
L2,osi_target_t01h,18161,0.002831557078127659,0.001558857220709889,143
L2,osi_target_t01h,18163,0.0006233732532821296,0.0002879661593280692,143
L2,osi_target_t01h,18165,0.01381153208402865,0.003500773151489385,143
L2,osi_target_t01h,18167,0.0013644393859795084,0.0005904441388430631,143
L2,osi_target_t01h,18169,0.0016928897459252974,0.0005515550306358471,143
L2,osi_target_t01h,18171,0.004555749365897753,0.0022272936315439976,143
L2,osi_target_t01h,18173,0.0017160322823102307,0.0008160472537005308,143
L2,osi_target_t01h,18175,0.004022666640894694,0.001292601849358634,143
L2,osi_target_t01h,18177,0.0016884453931005456,0.0008713079954452,143
L2,osi_target_t01h,18179,0.004627389826762878,0.0014329606206110188,143
L2,osi_target_t01h,18181,0.0018090108339617224,0.000742694122389253,143
L2,osi_target_t01h,18183,0.00272526056807405,0.000644759044930412,143
L2,osi_target_t01h,39017,0.0008149758415689935,0.00029927064836773496,143
L2,osi_target_t01h,39023,0.002718359352731027,0.0016706970544264465,143
L2,osi_target_t01h,39025,0.0017765479431099277,0.0006015707206749437,143
L2,osi_target_t01h,39027,0.0010837881800184323,0.0005489295007826647,143
L2,osi_target_t01h,39029,0.008499934916483144,0.004539190233176436,143
L2,osi_target_t01h,39031,0.009244993728251109,0.006324172955546493,143
L2,osi_target_t01h,39033,0.0066028060756716835,0.0033015741985422324,143
L2,osi_target_t01h,39035,0.005683461022455226,0.0037843018203045924,143
L2,osi_target_t01h,39037,0.0015284987509798732,0.000863226026092477,143
L2,osi_target_t01h,39039,0.008873500587524076,0.00474301404798494,143
L2,osi_target_t01h,39045,0.004363988230084778,0.002600939847707162,143
L2,osi_target_t01h,39049,0.004610670708335813,0.0025673191584982646,143
L2,osi_target_t01h,39051,0.003094447041627513,0.0017719729444167507,143
L2,osi_target_t01h,39053,0.0027261257169227523,0.001015061326727691,143
L2,osi_target_t01h,39055,0.012091492638398682,0.004607602237147763,143
L2,osi_target_t01h,39059,0.016172365903312533,0.009764759843870605,143
L2,osi_target_t01h,39061,0.0015022479057747661,0.0006951746442629368,143
L2,osi_target_t01h,39063,0.0018737129644591179,0.001174979917023758,143
L2,osi_target_t01h,39065,0.003042582167588415,0.001656590972880598,143
L2,osi_target_t01h,39069,0.002638290281844764,0.0011777989324455198,143
L2,osi_target_t01h,39073,0.0033264209603187517,0.0024255151590241047,143
L2,osi_target_t01h,39075,0.010079881888881452,0.005695763710549584,143
L2,osi_target_t01h,39077,0.004285276284554959,0.002649227606786427,143
L2,osi_target_t01h,39081,0.010957227008724304,0.006249967363741799,143
L2,osi_target_t01h,39085,0.0023520680304188503,0.0012531142583817837,143
L2,osi_target_t01h,39087,0.003580560883421641,0.0012218161535581843,143
L2,osi_target_t01h,39089,0.021735616713418827,0.009222294025289703,143
L2,osi_target_t01h,39091,0.0136136750304123,0.010039406422026333,143
L2,osi_target_t01h,39093,0.0022689567048762636,0.0012635680777815766,143
L2,osi_target_t01h,39095,0.0019336814474792414,0.001145222097166375,143
L2,osi_target_t01h,39097,0.008766373624858617,0.003380285394476067,143
L2,osi_target_t01h,39099,0.0019111596897636047,0.0010598347120818034,143
L2,osi_target_t01h,39101,0.006416764122512531,0.004868222439235654,143
L2,osi_target_t01h,39103,0.006124974153263928,0.004143988712195542,143
L2,osi_target_t01h,39105,0.0034220729278783596,0.0015918978932623535,143
L2,osi_target_t01h,39107,0.0192193315453424,0.010217411881690381,143
L2,osi_target_t01h,39109,0.0018306993867016953,0.0011040012788358115,143
L2,osi_target_t01h,39111,0.020799145460856303,0.01114096965663746,143
L2,osi_target_t01h,39113,0.001384850471913825,0.0007397038077032439,143
L2,osi_target_t01h,39115,0.031664786178197714,0.006647932880791443,143
L2,osi_target_t01h,39117,0.017959500045327124,0.009890422007655407,143
L2,osi_target_t01h,39119,0.026082109815749967,0.017687337929907152,143
L2,osi_target_t01h,39121,0.00823888758525233,0.00459716017029489,143
L2,osi_target_t01h,39123,0.0014513880285104404,0.0006278946627730294,143
L2,osi_target_t01h,39125,0.018919240855188268,0.010077759462639342,143
L2,osi_target_t01h,39127,0.01139948110938262,0.007133228708070994,143
L2,osi_target_t01h,39129,0.0011301511713419983,0.0005233580126987938,143
L2,osi_target_t01h,39131,0.005426256617595051,0.002009914752301928,143
L2,osi_target_t01h,39133,0.005526905318937144,0.003303647188639888,143
L2,osi_target_t01h,39135,0.005402826590457802,0.0026691025037329673,143
L2,osi_target_t01h,39137,0.010280124789581577,0.004741126760157712,143
L2,osi_target_t01h,39139,0.011600040881316553,0.00843935131022204,143
L2,osi_target_t01h,39141,0.002042041439656455,0.0012974499540442403,143
L2,osi_target_t01h,39143,0.0015383822937677463,0.0010895686417115508,143
L2,osi_target_t01h,39145,0.0013861210319335527,0.0006931972072073519,143
L2,osi_target_t01h,39147,0.0016803434023526585,0.0010475307032785633,143
L2,osi_target_t01h,39149,0.01607295634330325,0.01044691791781535,143
L2,osi_target_t01h,39151,0.002498947115736393,0.0013097939785894012,143
L2,osi_target_t01h,39153,0.0036624780710634033,0.0018266266959095492,143
L2,osi_target_t01h,39155,0.004319188937544035,0.0014665541664486258,143
L2,osi_target_t01h,39157,0.023444932084831942,0.01662440627850505,143
L2,osi_target_t01h,39159,0.00658653438605101,0.0043623822120170885,143
L2,osi_target_t01h,39161,0.006700550650309379,0.0036970938248583078,143
L2,osi_target_t01h,39163,0.003006241807841434,0.0018844729692630373,143
L2,osi_target_t01h,39165,0.0009230342824059245,0.0004991699489729301,143
L2,osi_target_t01h,39167,0.0029559731803427565,0.0012145274530055714,143
L2,osi_target_t01h,39169,0.00939975634293292,0.004718680898599255,143
L2,osi_target_t01h,39171,0.012357986002292426,0.007309922989198096,143
L2,osi_target_t01h,39173,0.005885553340199217,0.003974463611239979,143
L2,osi_target_t01h,39175,0.0032768683493235953,0.002008115055527001,143
L2,osi_target_t01h,42005,0.014041692088697112,0.008532438779606489,143
L2,osi_target_t01h,42007,0.007394288907325202,0.004592760296480556,143
L2,osi_target_t01h,42009,0.00901855664908362,0.00592799036247305,143
L2,osi_target_t01h,42013,0.0014318365098315608,0.0009400903444176096,143
L2,osi_target_t01h,42015,0.003850999910893861,0.002464997550042964,143
L2,osi_target_t01h,42019,0.003353296483820128,0.002038914188162209,143
L2,osi_target_t01h,42021,0.011795343669791996,0.005215813724453274,143
